matrix_index,mixture_num,max_key_mol,max_key_idx,max_query_mol,max_weight_val,min_key_mol,min_key_idx,min_query_mol,min_weight_val
151,0,CCCCSCCCC,0,CCCC(=O)OCC,0.65223455,CC(C)C=O,15,CCCC(=O)OCC,0.09296121
151,0,CC1=CC(=O)CC(C)(C)C1,13,CCCC(C)O,0.467326,CC(C)CC=O,5,CCCC(C)O,0.10597907
151,0,CCCCSCCCC,0,CC(C)CC=O,0.49701798,CCCCCCCC(=O)OCC,9,CC(C)CC=O,0.16934837
151,0,CCCCSCCCC,0,C=CCc1ccc(O)c(OC)c1,0.35261115,CCCC(=O)OC,17,C=CCc1ccc(O)c(OC)c1,0.039957292
151,0,CCCCSCCCC,0,CC12CCC(CC1)C(C)(C)O2,0.46827337,CC(C)O,1,CC12CCC(CC1)C(C)(C)O2,0.07486109
151,0,CCCCSCCCC,0,Cc1ccc(OC(=O)C(C)C)cc1,0.6542176,CC(C)=O,11,Cc1ccc(OC(=O)C(C)C)cc1,0.072642595
151,0,CCCCSCCCC,0,CCCCCCCC(=O)OCC,0.6363089,CC(C)C=O,15,CCCCCCCC(=O)OCC,0.12960869
151,0,CCCCSCCCC,0,COc1ccccc1,0.56346506,CC(C)=O,11,COc1ccccc1,0.07594829
151,0,CC1=CC(=O)CC(C)(C)C1,13,CC(C)=O,0.49787652,CCCC(=O)OC,17,CC(C)=O,0.15878752
151,0,CCCCSCCCC,0,COc1ccc(C=O)cc1,0.364359,CC(C)O,1,COc1ccc(C=O)cc1,0.021711335
151,0,CCCCSCCCC,0,CC1=CC(=O)CC(C)(C)C1,0.4967691,CC(=O)OCCC(C)C,14,CC1=CC(=O)CC(C)(C)C1,0.115508065
151,0,CCCCSCCCC,0,CC(=O)OCCC(C)C,0.7088733,CC(C)=O,11,CC(=O)OCCC(C)C,0.070360065
151,0,C=CCc1ccc(O)c(OC)c1,6,CC(C)C=O,0.48801857,CCCCCC(C)O,2,CC(C)C=O,0.18419896
151,0,CCCCSCCCC,0,CCC/C=C/C=O,0.48428586,CCCCCC(C)O,2,CCC/C=C/C=O,0.1442947
151,0,CCCCSCCCC,0,CCCC(=O)OC,0.6274948,CC(C)C=O,15,CCCC(=O)OC,0.08387371
151,0,CCCCSCCCC,0,C=C[C@](C)(O)CCC=C(C)C,0.40405217,CC(C)O,1,C=C[C@](C)(O)CCC=C(C)C,0.029832456
151,0,CCCCSCCCC,0,CC(CC=O)CCCC(C)(C)O,0.35780048,CCCCCCCC(=O)OCC,9,CC(CC=O)CCCC(C)(C)O,0.032406934
151,1,CC(=O)c1ccccc1,14,CCCCSCCCC,0.59640306,CCCC(=O)O,18,CCCCSCCCC,0.052109316
151,1,Cc1cc(O)c(C(C)C)cc1Cl,19,CC(C)O,0.3421195,CCCC(=O)O,18,CC(C)O,0.06855693
151,1,CCCCSCCCC,0,CCCCCC(C)O,0.47834712,CCCC(=O)O,18,CCCCCC(C)O,0.12241934
151,1,CCCCSCCCC,0,CCCC(=O)OCC,0.65223455,CC(C)CC=O,5,CCCC(=O)OCC,0.0975025
151,1,CCCCSCCCC,0,CCCC(C)O,0.44479597,CC(C)CC=O,5,CCCC(C)O,0.10597907
151,1,CCCS,11,CC(C)CC=O,0.6383463,CCCCCCCC(=O)OCC,9,CC(C)CC=O,0.16934837
151,1,Cc1c[nH]c2ccccc12,12,C=CCc1ccc(O)c(OC)c1,0.3973164,CCCC(=O)O,18,C=CCc1ccc(O)c(OC)c1,0.037059758
151,1,CCCCSCCCC,0,CC12CCC(CC1)C(C)(C)O2,0.46827337,CCCC(=O)O,18,CC12CCC(CC1)C(C)(C)O2,0.06359364
151,1,CCCCSCCCC,0,Cc1ccc(OC(=O)C(C)C)cc1,0.6542176,CC(C)O,1,Cc1ccc(OC(=O)C(C)C)cc1,0.10059966
151,1,CCCCSCCCC,0,CCCCCCCC(=O)OCC,0.6363089,CC(C)CC=O,5,CCCCCCCC(=O)OCC,0.16346006
151,1,CCCCSCCCC,0,CCCCCOC(=O)CCCC,0.66090536,CC(C)CC=O,5,CCCCCOC(=O)CCCC,0.13490671
151,1,CC(=O)c1ccccc1,14,CCCS,0.55831575,CCCC(=O)O,18,CCCS,0.019782621
151,1,Cc1cc(O)c(C(C)C)cc1Cl,19,Cc1c[nH]c2ccccc12,0.64450175,CCCCCCCC(=O)OCC,9,Cc1c[nH]c2ccccc12,0.13174179
151,1,CCCCSCCCC,0,C=CC(O)CCCCC,0.41611165,CC(C)CC=O,5,C=CC(O)CCCCC,0.06958056
151,1,CCCCSCCCC,0,CC(=O)c1ccccc1,0.38792834,CCCCCCCC(=O)OCC,9,CC(=O)c1ccccc1,0.057943918
151,1,CCCCSCCCC,0,C=CC(O)CC,0.47082955,CC(C)CC=O,5,C=CC(O)CC,0.054712642
151,1,CCCCSCCCC,0,CCOC(=O)C1OC1(C)c1ccccc1,0.38503623,CC(C)CC=O,5,CCOC(=O)C1OC1(C)c1ccccc1,0.040973444
151,1,CC(=O)c1ccccc1,14,CSC,0.5067985,CCCC(=O)O,18,CSC,0.054655265
151,1,Cc1c[nH]c2ccccc12,12,CCCC(=O)O,0.5235394,CCCC(=O)OCC,3,CCCC(=O)O,0.11848188
151,1,Cc1c[nH]c2ccccc12,12,Cc1cc(O)c(C(C)C)cc1Cl,0.39035597,CCCC(=O)OCC,3,Cc1cc(O)c(C(C)C)cc1Cl,0.03125299
152,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,24,C=CCCC(=O)O,0.6886748,C=CCCC(=O)O,0,C=CCCC(=O)O,0.029097544
152,0,CCCCSCCCC,4,C=CC(O)CCCCC,0.41611165,CC=O,11,C=CC(O)CCCCC,0.06861047
152,0,C=C(C)[C@H]1CC=C(C)CC1,15,O=C(O)Cc1ccccc1,0.6463897,C=CCCC(=O)O,0,O=C(O)Cc1ccccc1,0.06408425
152,0,CCCCSCCCC,4,COC(=O)c1ccccc1,0.54995966,CC(=O)C(=O)O,25,COC(=O)c1ccccc1,0.040045608
152,0,CC/C=C1\OC(=O)c2ccccc21,20,CCCCSCCCC,0.7653563,CC=O,11,CCCCSCCCC,0.048676006
152,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,24,CCCCCCCCCC(=O)O,0.62969446,C=CCCC(=O)O,0,CCCCCCCCCC(=O)O,0.07286011
152,0,C=C(C)[C@H]1CC=C(C)CC1,15,CCCCC/C=C/C=C/C=O,0.56258786,C=CCCC(=O)O,0,CCCCC/C=C/C=C/C=O,0.059271146
152,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,24,CC(C)CC(=O)O,0.67965174,CCCCC(=O)OCC,9,CC(C)CC(=O)O,0.14349186
152,0,C=C(C)[C@H]1CC=C(C)CC1,15,CC(=O)c1ccccn1,0.4214151,CC=O,11,CC(=O)c1ccccn1,0.054098893
152,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,24,CCCCC(=O)OCC,0.67720175,CC=O,11,CCCCC(=O)OCC,0.06576646
152,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,24,CCCC(=O)O,0.65043163,CCCCC(=O)OCC,9,CCCC(=O)O,0.10964313
152,0,C=C(C)[C@H]1CC=C(C)CC1,15,CC=O,0.52883136,CCCCCCCC(=O)OC,17,CC=O,0.08673275
152,0,SCc1ccco1,19,CCC/C=C/C=O,0.51971334,CCCCCCCC(=O)OC,17,CCC/C=C/C=O,0.14153004
152,0,CCCCSCCCC,4,CCCCCOC(=O)CCC,0.6696345,CC=O,11,CCCCCOC(=O)CCC,0.07250649
152,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,24,COC(=O)c1ccccc1O,0.44329286,CC(=O)C(=O)O,25,COC(=O)c1ccccc1O,0.026624465
152,0,CCCCSCCCC,4,C=C(C)[C@H]1CC=C(C)CC1,0.5066287,CCCCC(=O)O,29,C=C(C)[C@H]1CC=C(C)CC1,0.09058373
152,0,CCCCSCCCC,4,CCOC=O,0.5289461,CC(C)CC(=O)O,7,CCOC=O,0.078165546
152,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,24,CCCCCCCC(=O)OC,0.6936283,CC=O,11,CCCCCCCC(=O)OC,0.10750005
152,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,24,C=CCCCCCCCCC(=O)O,0.70537925,C=CCCC(=O)O,0,C=CCCCCCCCCC(=O)O,0.02917039
152,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,24,SCc1ccco1,0.68206877,C=CCCC(=O)O,0,SCc1ccco1,0.008535206
152,0,CCCCSCCCC,4,CC/C=C1\OC(=O)c2ccccc21,0.5569225,CC=O,11,CC/C=C1\OC(=O)c2ccccc21,0.026343416
152,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,24,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,0.62818676,C=CCCC(=O)O,0,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,0.021846553
152,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,24,CCOC(=O)CCC(=O)OCC,0.6276404,CC=O,11,CCOC(=O)CCC(=O)OCC,0.10714413
152,0,C=C(C)[C@H]1CC=C(C)CC1,15,CC(C)=CCCC(C)C=O,0.47741655,C=CCCCCCCCCC(=O)O,18,CC(C)=CCCC(C)C=O,0.036930844
152,0,C=C(C)[C@H]1CC=C(C)CC1,15,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.33722845,CCCCCCCCCC(=O)O,5,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.03577722
152,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,24,CC(=O)C(=O)O,0.4723545,C=CCCC(=O)O,0,CC(=O)C(=O)O,0.034451913
152,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,24,CCCC(=O)SC,0.7270857,CC=O,11,CCCC(=O)SC,0.03298705
152,0,CCCCSCCCC,4,CC1=CCC2CC1C2(C)C,0.37238088,CCCCC(=O)O,29,CC1=CCC2CC1C2(C)C,0.049624823
152,0,C=C(C)[C@H]1CC=C(C)CC1,15,COc1ccccc1O,0.41409594,CC(=O)C(=O)O,25,COc1ccccc1O,0.03316992
152,0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,24,CCCCC(=O)O,0.6493339,CCCCC(=O)OCC,9,CCCCC(=O)O,0.10892405
152,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,4,Cc1ccc2ncccc2c1,0.6970874,CCOC(=O)CC,19,Cc1ccc2ncccc2c1,0.14879991
152,1,Cc1ccc(O)cc1,6,CC(O)C(=O)O,0.51628464,CCCC(=O)OC,3,CC(O)C(=O)O,0.040723674
152,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,4,CCCCCCCCCOC(C)=O,0.63262933,CC(O)C(=O)O,1,CCCCCCCCCOC(C)=O,0.04483565
152,1,C1CCSC1,15,CCCC(=O)OC,0.67611545,CC(C)C(=O)O,17,CCCC(=O)OC,0.095308006
152,1,Cc1ccccc1,25,C=C1CC[C@H]2C[C@@H]1C2(C)C,0.4001122,CC(O)C(=O)O,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,0.046402466
152,1,C1CCSC1,15,CCCC(C)O,0.47248694,CC(C)C(=O)O,17,CCCC(C)O,0.12171577
152,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,4,Cc1ccc(O)cc1,0.5343084,CC(O)C(=O)O,1,Cc1ccc(O)cc1,0.051830832
152,1,C1CCSC1,15,CCCCOC(C)=O,0.6915959,CC(C)C(=O)O,17,CCCCOC(C)=O,0.057822328
152,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,4,c1ccc2[nH]ccc2c1,0.71547943,CCCC(=O)OC,3,c1ccc2[nH]ccc2c1,0.10368621
152,1,C1CCSC1,15,O=C/C=C/c1ccccc1,0.27199638,CC(O)C(=O)O,1,O=C/C=C/c1ccccc1,0.01546404
152,1,C1CCSC1,15,CCCC(O)CC,0.49531293,CC(C)C(=O)O,17,CCCC(O)CC,0.12612586
152,1,C1CCSC1,15,COc1ccc(C=O)cc1,0.32570994,CC(O)C(=O)O,1,COc1ccc(C=O)cc1,0.009649725
152,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,4,Cc1nccnc1C,0.44675857,CCCCCCC=O,21,Cc1nccnc1C,0.092500396
152,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,4,CCCCCCCC=O,0.61350363,CCCC(=O)OC,3,CCCCCCCC=O,0.1143323
152,1,COc1ccc(C=O)cc1,11,CSCSC,0.5901701,CC(O)C(=O)O,1,CSCSC,0.012170823
152,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,4,C1CCSC1,0.6911945,CC(O)C(=O)O,1,C1CCSC1,0.012934461
152,1,Cc1ccccc1,25,Cc1cc(O)c(C(C)C)cc1Cl,0.43971452,CC(O)C(=O)O,1,Cc1cc(O)c(C(C)C)cc1Cl,0.026400678
152,1,Cc1ccc2ncccc2c1,0,CC(C)C(=O)O,0.56418765,CCCC(=O)OC,3,CC(C)C(=O)O,0.090839334
152,1,Cc1ccc2ncccc2c1,0,C=CCc1ccc(O)c(OC)c1,0.44978726,CC(O)C(=O)O,1,C=CCc1ccc(O)c(OC)c1,0.020453736
152,1,C1CCSC1,15,CCOC(=O)CC,0.67940396,CC(C)C(=O)O,17,CCOC(=O)CC,0.078989826
152,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,4,CC(=O)Oc1ccc(C)cc1,0.52626824,CC(O)C(=O)O,1,CC(=O)Oc1ccc(C)cc1,0.07027878
152,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,4,CCCCCCC=O,0.57460606,CCCC(=O)OC,3,CCCCCCC=O,0.12505104
152,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,4,CC(=O)OCCc1ccccc1,0.5309706,CC(O)C(=O)O,1,CC(=O)OCCc1ccccc1,0.017907891
152,1,COc1ccc(C=O)cc1,11,CCCS,0.6195388,CC(O)C(=O)O,1,CCCS,0.009596391
152,1,C1CCSC1,15,CCCC(=O)OCC,0.70331025,CC(C)C(=O)O,17,CCCC(=O)OCC,0.104114056
152,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,4,Cc1ccccc1,0.6250372,CC(O)C(=O)O,1,Cc1ccccc1,0.09136413
152,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,4,CCCCCCO,0.56135947,CC(C)C(=O)O,17,CCCCCCO,0.12635298
152,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,4,CC12CCC(CC1)C(C)(C)O2,0.40109468,CC(O)C(=O)O,1,CC12CCC(CC1)C(C)(C)O2,0.039987203
152,1,C1CCSC1,15,CCCCCOC(C)=O,0.6824833,CC(C)C(=O)O,17,CCCCCOC(C)=O,0.05930253
152,1,COc1ccc(C=O)cc1,11,CSC,0.57786304,CC(O)C(=O)O,1,CSC,0.041458458
153,0,CCC(C)S,3,CCCC=O,0.61085695,CCCC(=O)OC,5,CCCC=O,0.2017319
153,0,CC1=CC(=O)CC(C)(C)C1,9,C=CCCCCCCCCC(=O)O,0.6130226,CC(=O)C(C)O,2,C=CCCCCCCCCC(=O)O,0.04038403
153,0,CC1=CC(=O)CC(C)(C)C1,9,CC(=O)C(C)O,0.2861985,CC(=O)C(C)O,2,CC(=O)C(C)O,0.054385334
153,0,CC1=CC(=O)CC(C)(C)C1,9,CCC(C)S,0.4986766,C=CCCCCCCCCC(=O)O,1,CCC(C)S,0.013241973
153,0,CC1=CC(=O)CC(C)(C)C1,9,CCCC(O)CC,0.4461056,CCCC=O,0,CCCC(O)CC,0.106914215
153,0,C#Cc1ccccc1,6,CCCC(=O)OC,0.53077984,CCCC=O,0,CCCC(=O)OC,0.093235865
153,0,CC1=CC(=O)CC(C)(C)C1,9,C#Cc1ccccc1,0.37959468,C=CCCCCCCCCC(=O)O,1,C#Cc1ccccc1,0.022688603
153,0,C#Cc1ccccc1,6,CC(C)CCOC(=O)Cc1ccccc1,0.55906695,CC(=O)C(C)O,2,CC(C)CCOC(=O)Cc1ccccc1,0.06876909
153,0,C#Cc1ccccc1,6,OCCc1ccccc1,0.42485842,CC(=O)C(C)O,2,OCCc1ccccc1,0.01965857
153,0,CCC(C)S,3,CC1=CC(=O)CC(C)(C)C1,0.4662922,CCCC(=O)OC,5,CC1=CC(=O)CC(C)(C)C1,0.13737148
153,1,Cc1ccccc1C=O,7,CCCSCCC,0.66291326,CCC(=O)OC,5,CCCSCCC,0.07905374
153,1,CCCSCCC,0,CCCCCCO,0.58030283,CCCCCCO,1,CCCCCCO,0.17696579
153,1,CCCSCCC,0,CCCC(C)O,0.45602563,CCCCNCCCC,8,CCCC(C)O,0.14984746
153,1,CCCSCCC,0,OC1CCCCC1,0.33714625,CCC(=O)OC,5,OC1CCCCC1,0.08590642
153,1,Cc1ccccc1C=O,7,SCc1ccco1,0.589778,CCC(=O)OC,5,SCc1ccco1,0.027797215
153,1,CCCSCCC,0,CCC(=O)OC,0.5921399,CCC(=O)OC,5,CCC(=O)OC,0.14627382
153,1,CCCSCCC,0,CCc1ccc(O)c(OC)c1,0.29746553,CCC(=O)OC,5,CCc1ccc(O)c(OC)c1,0.039202597
153,1,CCCSCCC,0,Cc1ccccc1C=O,0.25789708,CCC(=O)OC,5,Cc1ccccc1C=O,0.026970968
153,1,Cc1ccccc1C=O,7,CCCCNCCCC,0.5254661,CCC(=O)OC,5,CCCCNCCCC,0.1966316
153,1,CCCSCCC,0,CC1=CC[C@@H](C(C)(C)O)CC1,0.39059612,CCC(=O)OC,5,CC1=CC[C@@H](C(C)(C)O)CC1,0.053018633
154,0,CCC(C)S,28,CCCC=O,0.61085695,CCCCCOC(=O)CCCC,15,CCCC=O,0.17595601
154,0,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CC(C)=O,0.4922816,CC(=O)C(C)O,24,CC(C)=O,0.14080188
154,0,CSCSC,3,CCCC(=O)OC(C)(C)Cc1ccccc1,0.5585751,CC(O)C(=O)O,4,CCCC(=O)OC(C)(C)Cc1ccccc1,0.04439959
154,0,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CSCSC,0.55229264,CC(O)C(=O)O,4,CSCSC,0.012170823
154,0,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CC(O)C(=O)O,0.47462824,C=CCCCCCCCCC(=O)O,18,CC(O)C(=O)O,0.042684097
154,0,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,27,CCCCCCCC=O,0.6233422,CCCCCCCCCC(=O)OCC,8,CCCCCCCC=O,0.086636096
154,0,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,C=C1CC[C@H]2C[C@@H]1C2(C)C,0.38328788,CC(O)C(=O)O,4,C=C1CC[C@H]2C[C@@H]1C2(C)C,0.046402466
154,0,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CCCCCCO,0.56135947,CCCC(=O)O,13,CCCCCCO,0.1220304
154,0,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CCCCCCCCCC(=O)OCC,0.6742568,CC(=O)C(C)O,24,CCCCCCCCCC(=O)OCC,0.122374535
154,0,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CCCC(=O)SC,0.4239526,CC(O)C(=O)O,4,CCCC(=O)SC,0.04487694
154,0,CSCSC,3,CC1CCC(=O)O1,0.43826967,CC(O)C(=O)O,4,CC1CCC(=O)O1,0.035137117
154,0,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CN(C)C,0.633565,CC(=O)C(C)O,24,CN(C)C,0.17362063
154,0,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CCCCCCCC(C)O,0.5269297,CC(O)C(=O)O,4,CCCCCCCC(C)O,0.06905618
154,0,CSCSC,3,CCCC(=O)O,0.4934252,CCCCCOC(C)=O,23,CCCC(=O)O,0.13031319
154,0,CSCSC,3,C=CC(O)CCCCC,0.38444388,CC(O)C(=O)O,4,C=CC(O)CCCCC,0.06536099
154,0,CSCSC,3,CCCCCOC(=O)CCCC,0.6983701,CCCC=O,0,CCCCCOC(=O)CCCC,0.13372433
154,0,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CSSC,0.5184677,CC(O)C(=O)O,4,CSSC,0.017967995
154,0,CSCSC,3,CCCC(C)O,0.43942687,CCCC=O,0,CCCC(C)O,0.11142449
154,0,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,C=CCCCCCCCCC(=O)O,0.77178204,CC(=O)C(C)O,24,C=CCCCCCCCCC(=O)O,0.04038403
154,0,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,COc1ccccc1,0.43709838,CC(=O)C(C)O,24,COc1ccccc1,0.04770718
154,0,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CC(CC=O)CCCC(C)(C)O,0.51195705,CC(=O)C(C)O,24,CC(CC=O)CCCC(C)(C)O,0.014812027
154,0,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,COc1ccccc1O,0.3547471,CC(O)C(=O)O,4,COc1ccccc1O,0.025378954
154,0,CSCSC,3,C=CC(O)CC,0.46758866,CCCC=O,0,C=CC(O)CC,0.0590198
154,0,CSCSC,3,CCCCCOC(C)=O,0.6387491,CC(O)C(=O)O,4,CCCCCOC(C)=O,0.059371248
154,0,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CC(=O)C(C)O,0.30638328,CC(=O)C(C)O,24,CC(=O)C(C)O,0.054385334
154,0,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,COc1ccc(C)cc1,0.44478425,CC(=O)C(C)O,24,COc1ccc(C)cc1,0.06753462
154,0,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,27,CCCCCCC=O,0.58966,CCCCCCCCCC(=O)OCC,8,CCCCCCC=O,0.09826159
154,0,CCC(C)S,28,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,0.27499825,CC(O)C(=O)O,4,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,0.02007351
154,0,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CCC(C)S,0.4026372,C=CCCCCCCCCC(=O)O,18,CCC(C)S,0.013241973
154,0,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CCc1ccc(O)c(OC)c1,0.32154748,CC(=O)C(C)O,24,CCc1ccc(O)c(OC)c1,0.030458773
154,1,CSSC,16,CCCC=O,0.5220411,CCCCCOC(=O)CCCC,15,CCCC=O,0.17595601
154,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CC(C)=O,0.4922816,CC(O)C(=O)O,4,CC(C)=O,0.1577422
154,1,CSCSC,3,CCCC(=O)OC(C)(C)Cc1ccccc1,0.5585751,CC(O)C(=O)O,4,CCCC(=O)OC(C)(C)Cc1ccccc1,0.04439959
154,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CSCSC,0.55229264,CC(O)C(=O)O,4,CSCSC,0.012170823
154,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CC(O)C(=O)O,0.47462824,C=CCCC(=O)O,21,CC(O)C(=O)O,0.026603905
154,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CCCCCCCC=O,0.61350363,CCCCCCCCCC(=O)OCC,8,CCCCCCCC=O,0.086636096
154,1,CC1=CCC(C(C)C)C=C1,25,C=C1CC[C@H]2C[C@@H]1C2(C)C,0.4297429,CC(O)C(=O)O,4,C=C1CC[C@H]2C[C@@H]1C2(C)C,0.046402466
154,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CCCCCCO,0.56135947,CCCC(=O)O,13,CCCCCCO,0.1220304
154,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CCCCCCCCCC(=O)OCC,0.6742568,C=CCCC(=O)O,21,CCCCCCCCCC(=O)OCC,0.13051724
154,1,Cc1c[nH]c2ccccc12,23,CCCC(=O)SC,0.44286683,CC(O)C(=O)O,4,CCCC(=O)SC,0.04487694
154,1,CSCSC,3,CC1CCC(=O)O1,0.43826976,CC(O)C(=O)O,4,CC1CCC(=O)O1,0.03513715
154,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CN(C)C,0.633565,C=CCCC(=O)O,21,CN(C)C,0.21890755
154,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CCCCCCCC(C)O,0.5269297,C=CCCC(=O)O,21,CCCCCCCC(C)O,0.058611713
154,1,Cc1c[nH]c2ccccc12,23,CCCC(=O)O,0.5235394,C=CCCC(=O)O,21,CCCC(=O)O,0.13552041
154,1,CSCSC,3,C=CC(O)CCCCC,0.38444388,CC(O)C(=O)O,4,C=CC(O)CCCCC,0.06536099
154,1,CSCSC,3,CCCCCOC(=O)CCCC,0.6983701,CCCC=O,0,CCCCCOC(=O)CCCC,0.13372433
154,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CSSC,0.5184677,CC(O)C(=O)O,4,CSSC,0.017967995
154,1,CSCSC,3,CCCC(C)O,0.43942687,CCCC=O,0,CCCC(C)O,0.11142449
154,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,C=CCCCCCCCCC(=O)O,0.77178204,C=CCCC(=O)O,21,C=CCCCCCCCCC(=O)O,0.02917039
154,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,COc1ccccc1,0.43709838,CC(O)C(=O)O,4,COc1ccccc1,0.050616324
154,1,CSCSC,3,Cc1ccc(OC(=O)C(C)C)cc1,0.5618386,CC(O)C(=O)O,4,Cc1ccc(OC(=O)C(C)C)cc1,0.06873833
154,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,C=CCCC(=O)O,0.6250386,C=CCCC(=O)O,21,C=CCCC(=O)O,0.029097544
154,1,CSCSC,3,CCOC(=O)CC,0.65390426,CC(O)C(=O)O,4,CCOC(=O)CC,0.09075019
154,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,Cc1c[nH]c2ccccc12,0.7382071,C=CCCC(=O)O,21,Cc1c[nH]c2ccccc12,0.09081507
154,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CCCCC/C=C/C=C/C=O,0.5451618,C=CCCC(=O)O,21,CCCCC/C=C/C=C/C=O,0.059271146
154,1,CC1=CCC(C(C)C)C=C1,25,CC1=CCC(C(C)C)C=C1,0.2684278,CC(O)C(=O)O,4,CC1=CCC(C(C)C)C=C1,0.045688953
154,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,Cc1nccnc1C,0.44675857,C=CCCCCCCCCC(=O)O,18,Cc1nccnc1C,0.074792445
154,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,CC12CCC(CC1)C(C)(C)O2,0.40109468,CC(O)C(=O)O,4,CC12CCC(CC1)C(C)(C)O2,0.039987203
154,1,CC1=CCC(C(C)C)C=C1,25,CC1=CCC2CC1C2(C)C,0.3221268,CC(O)C(=O)O,4,CC1=CCC2CC1C2(C)C,0.041682795
154,1,C=C1CC[C@H]2C[C@@H]1C2(C)C,6,O=C/C=C/c1ccccc1,0.24927929,CC(O)C(=O)O,4,O=C/C=C/c1ccccc1,0.015464026
155,0,CCCCSCCCC,8,CCCC(=O)CC,0.50773203,CCCCNCCCC,9,CCCC(=O)CC,0.20023482
155,0,CC1=CC(=O)CC(C)(C)C1,4,CC(=O)O,0.5542814,CC(=O)O,1,CC(=O)O,0.056094036
155,0,CCCCSCCCC,8,C=CC(O)CCCCC,0.41611165,CCCCNCCCC,9,C=CC(O)CCCCC,0.07881334
155,0,CCCCSCCCC,8,CC1=CC[C@@H](C(C)(C)O)CC1,0.3916126,CC(=O)O,1,CC1=CC[C@@H](C(C)(C)O)CC1,0.026992777
