,rmse_avg,rmse_std,nth_feature
96,0.510137408793608,0.02679333968602368,96
97,0.518079922263569,0.026429332158853448,97
98,0.4969051412772095,0.023646591696078512,98
99,0.5119083976593464,0.026884808790092706,99
100,0.5284973867866103,0.027553011569596116,100
101,0.5244662559837048,0.0282046396424954,101
102,0.5293302233782788,0.025917676922050006,102
103,0.5205680220925658,0.030617034475059788,103
104,0.5304189422982855,0.025873091227910424,104
105,0.5267227036207354,0.02762855991298797,105
106,0.5306429459501014,0.026027431295704114,106
107,0.5303577451353565,0.0258856108422971,107
108,0.5309637736250036,0.026054002871848787,108
109,0.5307698209323044,0.026524893573208638,109
110,0.529813634025503,0.02656291344629291,110
111,0.5270649793063906,0.026649680777692933,111
112,0.5230339330908546,0.02740825231477381,112
113,0.52390321622535,0.03113009884950414,113
114,0.5291232779517661,0.026508854794418592,114
115,0.5293355725346658,0.02614143878290517,115
116,0.5296137630798314,0.025898945032778085,116
117,0.5305404208718153,0.026333780392286246,117
118,0.5301350154284126,0.02671006630147859,118
119,0.5284497477463577,0.026989737763496887,119
120,0.5299171015162936,0.02663812467497886,120
121,0.5309534886747551,0.02614446884980795,121
122,0.5292009641987456,0.026126477765901705,122
123,0.5286219967828266,0.02700168572072484,123
124,0.5189067785370521,0.024264992067723874,124
125,0.5191395525555978,0.024645738192726727,125
126,0.5298166597308218,0.025635477113636302,126
127,0.5305204503957381,0.026988584087537668,127
128,0.5300170454491797,0.02580426773860114,128
129,0.5213473781350005,0.02716564501483961,129
130,0.526871732592653,0.027855754412841972,130
131,0.5276540199469002,0.026605991482282345,131
132,0.5301293613657998,0.02597073252327859,132
133,0.5287386617286628,0.02708529967877072,133
134,0.5304817263042885,0.027054601145941933,134
135,0.5299702194491988,0.02577174793925688,135
136,0.5295590361891414,0.02671764647511367,136
137,0.531217387839112,0.02509447140957705,137
138,0.5298574958145461,0.026325370192527685,138
139,0.5289565337826178,0.026780162288110032,139
140,0.5300895042467737,0.026025372655297824,140
141,0.5273659945477743,0.02724647528316103,141
142,0.5293124837110986,0.025843592732836384,142
143,0.5286502337628706,0.02703472579109287,143
144,0.5235317640886472,0.027344895075400274,144
145,0.5292118003559799,0.026543809468976203,145
146,0.5293356506190178,0.02648201409531678,146
147,0.529489683852619,0.026017572286793692,147
148,0.5107118291186641,0.024631040842317896,148
149,0.5298199573795085,0.02632093850001848,149
150,0.528510472605763,0.027033290475136914,150
151,0.5311083367942449,0.02605350959984586,151
152,0.5312191081600126,0.02601365457659338,152
153,0.5292998106654467,0.026397288877355603,153
154,0.527427678439974,0.025356624822744936,154
155,0.5243727265401863,0.025715410589171893,155
156,0.5301692726472536,0.026461246264663854,156
157,0.5311096016701623,0.026063235639325957,157
158,0.5290168661882285,0.026418575575602364,158
159,0.5304968426904062,0.02573769260698152,159
160,0.528763991680378,0.026568741074264154,160
161,0.5293212240855864,0.026862274025373382,161
162,0.5291582258454529,0.026995962518329444,162
163,0.5291831763208943,0.026241688787275595,163
164,0.5297000510037183,0.026160705379071204,164
165,0.5292858640422483,0.02612173499207107,165
166,0.5302771945021701,0.02740631656175952,166
167,0.5297817611887928,0.026240623912294144,167
168,0.5311576640435322,0.025714125028265686,168
169,0.5250059452484707,0.02651442903981358,169
170,0.5307712183250591,0.025374773467123003,170
171,0.5289409265138864,0.02672179608693816,171
172,0.5287765485708681,0.027042398737237884,172
173,0.5304547438626482,0.02707268690347632,173
174,0.5298893233128089,0.02668119177114702,174
175,0.5293777613602428,0.02625394016709154,175
176,0.5306160546481731,0.026559907668727824,176
177,0.5283048347710678,0.025649009855879805,177
178,0.5261041394290323,0.027320324327682614,178
179,0.5305453439281079,0.026280159046990315,179
180,0.5301582007265491,0.02691458030089225,180
181,0.530554713792829,0.02559868369663236,181
182,0.5303454397840301,0.026199599817856207,182
183,0.5296763961963541,0.027079293089764686,183
184,0.52924720381363,0.026904473040538435,184
185,0.5291470188613782,0.027021888542199397,185
186,0.5301983200433078,0.02610374407101096,186
187,0.527251068548763,0.027007921019753002,187
188,0.5308771212897043,0.025783893580909666,188
189,0.5297840171091455,0.026103821122000846,189
190,0.5282552222817827,0.026264794579399797,190
191,0.5300345528954449,0.02664633776284814,191
192,0.529228442394251,0.026334490288438917,192
193,0.5298557630038588,0.026125445911278012,193
194,0.5295670221753637,0.026623707577915958,194
195,0.529570348291018,0.026673592289073653,195
196,0.5302931993946576,0.02693012263946223,196
197,0.5302554934992101,0.026860745130589583,197
198,0.5298291615677062,0.026518333622475174,198
199,0.5150969153934513,0.027820317380386178,199
