,rmse_avg,rmse_std,nth_feature
129,0.525599276916061,0.029174361072994568,129
130,0.532145144114339,0.028408069111819714,130
131,0.5350313371174643,0.027633695423309724,131
132,0.5356480264415738,0.027309255350361036,132
133,0.535301455953816,0.02737691938402944,133
134,0.5354822926648986,0.02708830968911712,134
135,0.5356111929058324,0.0272854313720215,135
136,0.5371153006592745,0.02666488377788669,136
137,0.535191248026458,0.0270514412066611,137
138,0.5361274549576428,0.026915429264611393,138
139,0.5352627273539103,0.027452559760023913,139
140,0.5354708543717336,0.027675005409376292,140
141,0.5325079322901186,0.029435355747633857,141
142,0.5352519608931905,0.027148186176811976,142
143,0.5333219739116439,0.028462802513740074,143
144,0.5263512347933104,0.02761075128501843,144
145,0.5358615783111264,0.027057416979967004,145
146,0.5364522404038908,0.026347863168123323,146
147,0.5366092657816862,0.02632089884874301,147
148,0.5118572923908875,0.025316688530467632,148
149,0.5363912445199845,0.026447485369336974,149
150,0.5324728549742531,0.0279227950412432,150
151,0.535683847230791,0.02680121118458052,151
152,0.5356579464035738,0.026905076438600087,152
153,0.5364590700184161,0.026416349369524555,153
154,0.5334819651564385,0.026562781617943083,154
155,0.5282188976809763,0.024537949605398908,155
156,0.5369373718639471,0.02676874334374247,156
157,0.5367360817103174,0.027246968483644246,157
158,0.5347426350626195,0.02863178767567317,158
159,0.5350401915841229,0.026770407687301864,159
160,0.5362417247978583,0.02690805876725164,160
161,0.5362638324680122,0.027073922212080506,161
162,0.5353976129397823,0.027367296429781585,162
163,0.5361686762578458,0.02709618836135469,163
164,0.535417628928385,0.02740092842984051,164
165,0.5353574623056452,0.02631479219454677,165
166,0.5349738542076771,0.02691268539578629,166
167,0.536929621440963,0.026639434216953604,167
168,0.5359227997114924,0.026149991718572005,168
169,0.5290541295554958,0.027050874460942974,169
170,0.5355633056306797,0.026994699973185078,170
171,0.5366691830773888,0.027355338505087683,171
172,0.5359117459170766,0.02686734964929123,172
173,0.5353367631970694,0.0270921779407871,173
174,0.5347408319483761,0.026579801460732053,174
175,0.5360547733785446,0.026409584846337788,175
176,0.5365052596481962,0.02636961855872044,176
177,0.5365075234166987,0.02651360715125117,177
178,0.5317147920696016,0.02859203485773479,178
179,0.5341933134880963,0.02731411580503645,179
180,0.535722516961456,0.02692014187425179,180
181,0.5354708609711609,0.027009295177208428,181
182,0.5369810496877555,0.027003505399890496,182
183,0.5344804812396904,0.02774199889229514,183
184,0.5335260821614451,0.027574525829761318,184
185,0.535505494394959,0.02678440494550302,185
186,0.5352724748028919,0.026750663708706355,186
187,0.5326767090433004,0.027673530985904218,187
188,0.5356189231117187,0.027166901039595223,188
189,0.5350469147239327,0.02702626919531407,189
190,0.5348636339522758,0.027949843607638088,190
191,0.5348267256157407,0.027242939306910637,191
192,0.5360755700088312,0.026977215461249985,192
193,0.5355884095953432,0.02732615178675406,193
194,0.5368847984726955,0.026560177956584073,194
195,0.5359545778756769,0.026883422773843958,195
196,0.5355163999370108,0.026966899307146776,196
197,0.5352288635929257,0.026517425618405248,197
198,0.5341795355887512,0.027329490954724676,198
199,0.5155035232384928,0.029095147733771764,199
